Rank,Name,Elevation,Prominence,Latitude,Longitude,State
64,BURKE MTN,3270,1600,44.57055556,-71.89333333,VT
65,WORTH MTN,3234,784,43.91,-72.96416667,VT
66,ROUND MTN (E PK),3230,580,43.80611111,-72.8525,VT
67,GREEN PK (MT AEOLUS),3230,1140,43.24055556,-73.03888889,VT
68,MONASTERY MTN (W PK),3224,854,43.90694444,-72.93861111,VT
69,ADAMS MTN,3214,1804,44.04361111,-72.80916667,VT
70,SMITH PK,3210,320,43.57611111,-72.78416667,VT
71,PHILADELPHIA PK,3203,633,43.9,-72.88666667,VT
72,HAYSTACK MTN,3195,587,44.82333333,-72.53861111,VT
73,"LUDLOW MTN, S MTN",3179,768,43.37722222,-72.76444444,VT
74,SENECA MTN (S PK),3174,624,44.695,-71.80416667,VT
75,STERLING RANGE (N PK),3172,802,44.61416667,-72.76472222,VT
76,SENECA MTN (E PK),3170,320,44.6975,-71.77472222,VT
77,MT ETHAN ALLEN (E PK),3170,230,44.28444444,-72.86472222,VT
78,MONASTERY MTN (E PK),3170,288,43.90333333,-72.91472222,VT
79,BURNT ROCK MTN,3170,220,44.2675,-72.89611111,VT
80,BUTTERFIELD MTN,3167,777,44.18333333,-72.33972222,VT
81,KIRBY PK,3150,200,43.96277778,-72.94555556,VT
82,MONADNOCK MTN,3148,1538,44.8975,-71.54527778,VT
83,MT MAYO,3143,273,44.46222222,-72.83888889,VT
84,CORPORATION MTN,3142,192,43.82916667,-72.87944444,VT
85,MT ASCUTNEY,3140,2289,43.44361111,-72.455,VT
86,NORTHFIELD MTNS (S PK),3130,380,44.01833333,-72.80972222,VT
87,GLASTENBURY MTN (NE PK),3130,230,43.05,-73.0075,VT
88,UNNAMED PK (READSBORO),3120,850,42.84888889,-72.97,VT
89,WOODWARD MTN,3110,200,44.40666667,-72.83305556,VT
90,WOODLAWN MTN,3110,1380,43.3375,-73.09833333,VT
91,GRASS MTN,3109,2199,43.05277778,-73.22416667,VT
92,HOUGHTON MTN,3095,698,42.81888889,-73.08555556,VT
93,UNNAMED PK (BRANCH POND),3090,320,43.06638889,-73.01694444,VT
94,KNOX MTN (M PK),3086,696,44.16527778,-72.35666667,VT
95,EAST HAVEN MTN,3070,860,44.62138889,-71.83333333,VT
96,RICE MTN,3066,216,44.05638889,-72.80166667,VT
97,UNNAMED (MOSS GLEN FALLS),3062,212,44.03194444,-72.88555556,VT
98,MT TABOR,3061,237,43.28194444,-72.96694444,VT
99,UMPIRE MTN,3051,981,44.56972222,-71.9575,VT
100,BLUE RIDGE MTN (N PK),3050,205,43.69194444,-72.91277778,VT
101,BALD HILL,3050,260,44.31916667,-72.90777778,VT
102,SENECA MTN (N PK),3049,218,44.71277778,-71.80166667,VT
103,SPRUCE PK,3033,463,43.04444444,-73.21027778,VT
104,SPRUCE MTN,3030,860,44.23444444,-72.35555556,VT
105,BRAINTREE MTN (N PK),3030,640,43.95305556,-72.78583333,VT
106,UNNAMED (STAMFORD),3025,535,42.78666667,-73.1225,VT
107,UNNAMED (TELEPHONE GAP),3022,712,43.75111111,-72.88833333,VT
108,NORTH JAY PK (SW PK),3015,407,44.94083333,-72.57666667,VT
109,GILPIN MTN,3015,781,44.90861111,-72.49527778,VT
110,HOOSAC RANGE,3010,1104,42.75777778,-73.02666667,VT
